Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl,length,ENSEMBL_ID,tx_length
chr19,HAVANA,gene,12075326,12113325,.,+,.,ENSG00000286132.1,protein_coding,ENSG00000286132,2,overlapping_locus,,,,,,,,,OTTHUMG00000193447.1,,,,,37999,ENSG00000286132,5250
chr19,ENSEMBL,gene,12088244,12088346,.,-,.,ENSG00000199444.1,misc_RNA,Y_RNA,3,,,,,,,,,,,,,,,102,ENSG00000199444,102
chr19,HAVANA,gene,12092262,12155605,.,+,.,ENSG00000290812.2,lncRNA,ENSG00000290812,2,overlaps_pseudogene,,,,,,,,,,,,,,63343,ENSG00000290812,3246
chr19,HAVANA,gene,12092467,12113048,.,+,.,ENSG00000214189.10,transcribed_unprocessed_pseudogene,ZNF788P,1,overlapping_locus,,,,,,,,HGNC:33112,OTTHUMG00000156416.4,,,,,20581,ENSG00000214189,1994
chr19,HAVANA,gene,12092842,12140355,.,-,.,ENSG00000132010.16,protein_coding,ZNF20,2,overlapping_locus,,,,,,,,HGNC:12992,OTTHUMG00000156409.4,,,,,47513,ENSG00000132010,3004
chr19,HAVANA,gene,12096423,12096915,.,+,.,ENSG00000237273.1,processed_pseudogene,RSL24D1P8,1,overlapping_locus,,,,,,,,HGNC:37873,OTTHUMG00000156414.1,,,,,492,ENSG00000237273,492
chr19,ENSEMBL,gene,12106496,12106614,.,+,.,ENSG00000212576.1,rRNA_pseudogene,RNA5SP467,3,,,,,,,,,HGNC:43367,,,,,,118,ENSG00000212576,118
chr19,HAVANA,gene,12132116,12156731,.,-,.,ENSG00000213297.8,protein_coding,ZNF625-ZNF20,2,overlapping_locus,,,,,,,,HGNC:48368,OTTHUMG00000170135.1,,,,,24615,ENSG00000213297,2651
chr19,HAVANA,gene,12141805,12143322,.,-,.,ENSG00000293234.1,lncRNA,ENSG00000293234,2,overlaps_pseudogene,,,,,,,,,,,,,,1517,ENSG00000293234,1517
chr19,HAVANA,gene,12142089,12156734,.,-,.,ENSG00000257591.6,protein_coding,ZNF625,2,overlapping_locus,,,,,,,,HGNC:30571,OTTHUMG00000156407.3,,,,,14645,ENSG00000257591,1702
chr19,HAVANA,gene,12142370,12142893,.,-,.,ENSG00000242615.2,transcribed_processed_pseudogene,RPL17P47,2,overlapping_locus,,,,,,,,HGNC:36089,OTTHUMG00000158017.1,,,,,523,ENSG00000242615,523
chr19,HAVANA,gene,12163063,12189871,.,+,.,ENSG00000196646.12,protein_coding,ZNF136,1,,,,,,,,,HGNC:12920,OTTHUMG00000156429.8,,,,,26808,ENSG00000196646,3601
chr19,HAVANA,gene,12194973,12260573,.,+,.,ENSG00000291101.2,lncRNA,ENSG00000291101,2,overlaps_pseudogene,,,,,,,,,,,,,,65600,ENSG00000291101,2151
chr19,HAVANA,gene,12207152,12208014,.,-,.,ENSG00000305282.1,lncRNA,ENSG00000305282,2,,,,,,,,,,,,,,,862,ENSG00000305282,445
chr19,HAVANA,gene,12207331,12209563,.,+,.,ENSG00000234773.9,transcribed_unprocessed_pseudogene,ENSG00000234773,2,,,,,,,,,,OTTHUMG00000156425.2,,,,,2232,ENSG00000234773,1496
chr19,HAVANA,gene,12224685,12294883,.,-,.,ENSG00000197857.16,protein_coding,ZNF44,2,,,,,,,,,HGNC:13110,OTTHUMG00000156424.3,,,,,70198,ENSG00000197857,5885
chr19,HAVANA,gene,12260125,12260537,.,+,.,ENSG00000213293.4,transcribed_processed_pseudogene,RPL28P5,1,overlapping_locus,,,,,,,,HGNC:35766,OTTHUMG00000158019.1,,,,,412,ENSG00000213293,412
chr19,HAVANA,gene,12284336,12285185,.,+,.,ENSG00000234750.1,processed_pseudogene,RPS2P53,1,pseudo_consens,,,,,,,,HGNC:36690,OTTHUMG00000156399.1,,,,,849,ENSG00000234750,849
chr19,HAVANA,gene,12317476,12333720,.,-,.,ENSG00000188868.14,protein_coding,ZNF563,2,,,,,,,,,HGNC:30498,OTTHUMG00000156413.4,,,,,16244,ENSG00000188868,2699
chr19,HAVANA,gene,12345943,12365905,.,-,.,ENSG00000198342.10,protein_coding,ZNF442,2,,,,,,,,,HGNC:20877,OTTHUMG00000156411.4,,,,,19962,ENSG00000198342,6274
chr19,HAVANA,gene,12373608,12373731,.,+,.,ENSG00000231361.1,processed_pseudogene,RPS29P23,1,pseudo_consens,,,,,,,,HGNC:35779,OTTHUMG00000156401.1,,,,,123,ENSG00000231361,123
chr19,HAVANA,gene,12379188,12401274,.,-,.,ENSG00000268744.1,lncRNA,ENSG00000268744,2,overlapping_locus,,,,,,,,,OTTHUMG00000156422.1,,,,,22086,ENSG00000268744,2593
chr19,HAVANA,gene,12379745,12383687,.,-,.,ENSG00000248406.1,transcribed_unprocessed_pseudogene,ENSG00000248406,1,overlapping_locus,,,,,,,,,OTTHUMG00000182409.1,,,,,3942,ENSG00000248406,1829
chr19,HAVANA,gene,12390015,12401271,.,-,.,ENSG00000196466.10,protein_coding,ZNF799,2,overlapping_locus,,,,,,,,HGNC:28071,OTTHUMG00000156408.3,,,,,11256,ENSG00000196466,4076
chr19,HAVANA,gene,12391948,12441082,.,-,.,ENSG00000268870.1,protein_coding,ENSG00000268870,2,readthrough_gene,,,,,,,,,OTTHUMG00000182410.2,,,,,49134,ENSG00000268870,617
chr19,HAVANA,gene,12429705,12441021,.,-,.,ENSG00000180855.16,protein_coding,ZNF443,2,overlapping_locus,,,,,,,,HGNC:20878,OTTHUMG00000156404.2,,,,,11316,ENSG00000180855,2573
chr19,HAVANA,gene,12433102,12484816,.,-,.,ENSG00000269755.1,protein_coding,ENSG00000269755,2,overlapping_locus,,,,,,,,,OTTHUMG00000182413.1,,,,,51714,ENSG00000269755,588
chr19,HAVANA,gene,12450934,12460705,.,+,.,ENSG00000234848.1,lncRNA,ENSG00000234848,2,,,,,,,,,,OTTHUMG00000156423.1,,,,,9771,ENSG00000234848,695
chr19,HAVANA,gene,12461183,12513854,.,-,.,ENSG00000242852.7,protein_coding,ZNF709,2,overlapping_locus,,,,,,,,HGNC:20629,OTTHUMG00000156406.3,,,,,52671,ENSG00000242852,4897
chr19,HAVANA,gene,12461558,12551474,.,-,.,ENSG00000196826.7,protein_coding,ENSG00000196826,2,overlapping_locus,,,,,,,,,OTTHUMG00000162246.1,,,,,89916,ENSG00000196826,4505
chr19,HAVANA,gene,12502674,12504106,.,+,.,ENSG00000236483.1,unprocessed_pseudogene,MTND2P40,2,,,,,,,,,HGNC:52084,OTTHUMG00000156417.1,,,,,1432,ENSG00000236483,841
chr19,HAVANA,gene,12504664,12504890,.,+,.,ENSG00000232579.1,unprocessed_pseudogene,MTCO1P27,2,,,,,,,,,HGNC:52092,OTTHUMG00000156412.1,,,,,226,ENSG00000232579,226
chr19,HAVANA,gene,12504904,12505976,.,+,.,ENSG00000230321.1,unprocessed_pseudogene,MTCO2P27,2,,,,,,,,,HGNC:52156,OTTHUMG00000156415.1,,,,,1072,ENSG00000230321,428
chr19,HAVANA,gene,12506248,12508030,.,+,.,ENSG00000234003.1,unprocessed_pseudogene,MTATP6P27,2,,,,,,,,,HGNC:52183,OTTHUMG00000156410.1,,,,,1782,ENSG00000234003,621
chr19,HAVANA,gene,12508128,12508263,.,+,.,ENSG00000235686.1,processed_pseudogene,PPIAP20,2,,,,,,,,,HGNC:38037,OTTHUMG00000156419.1,,,,,135,ENSG00000235686,135
chr19,HAVANA,gene,12525372,12551542,.,-,.,ENSG00000249709.8,protein_coding,ZNF564,2,overlapping_locus,,,,,,,,HGNC:31106,OTTHUMG00000156418.5,,,,,26170,ENSG00000249709,2885
chr19,HAVANA,gene,12525719,12580975,.,-,.,ENSG00000269693.1,protein_coding,ENSG00000269693,2,readthrough_gene,,,,,,,,,OTTHUMG00000182414.1,,,,,55256,ENSG00000269693,5857
chr19,HAVANA,gene,12529767,12532973,.,-,.,ENSG00000269560.1,lncRNA,ENSG00000269560,2,overlapping_locus,,,,,,,,,OTTHUMG00000182614.1,,,,,3206,ENSG00000269560,533
chr19,HAVANA,gene,12552596,12553644,.,+,.,ENSG00000230310.1,lncRNA,LINC02926,2,,,,,,,,,HGNC:55776,OTTHUMG00000156402.1,,,,,1048,ENSG00000230310,543
chr19,HAVANA,gene,12559570,12561105,.,+,.,ENSG00000213290.4,processed_pseudogene,PGK1P2,1,pseudo_consens,,,,,,,,HGNC:8899,OTTHUMG00000156420.3,,,,,1535,ENSG00000213290,1214
chr19,HAVANA,gene,12576099,12640098,.,-,.,ENSG00000188033.10,protein_coding,ZNF490,1,overlapping_locus,,,,,,,,HGNC:23705,OTTHUMG00000156398.3,,,,,63999,ENSG00000188033,6108
chr19,HAVANA,gene,12610917,12633840,.,+,.,ENSG00000173875.14,protein_coding,ZNF791,1,,,,,,,,,HGNC:26895,OTTHUMG00000156426.5,,,,,22923,ENSG00000173875,6465
chr19,HAVANA,gene,12643274,12643919,.,-,.,ENSG00000178464.6,transcribed_processed_pseudogene,RPL10P16,2,overlapping_locus,,,,,,,,HGNC:36882,OTTHUMG00000156400.1,,,,,645,ENSG00000178464,645
chr19,HAVANA,gene,12643830,12648397,.,-,.,ENSG00000269242.1,protein_coding,ENSG00000269242,2,readthrough_gene,,,,,,,,,OTTHUMG00000182615.1,,,,,4567,ENSG00000269242,838
chr19,HAVANA,gene,12643830,12666742,.,-,.,ENSG00000104774.14,protein_coding,MAN2B1,1,overlapping_locus,,,,,,,,HGNC:6826,OTTHUMG00000156397.5,,,,,22912,ENSG00000104774,5855
chr19,HAVANA,gene,12664827,12669397,.,-,.,ENSG00000269590.1,protein_coding,ENSG00000269590,2,overlapping_locus,,,,,,,,,OTTHUMG00000182616.2,,,,,4570,ENSG00000269590,585
chr19,HAVANA,gene,12666801,12675832,.,+,.,ENSG00000123154.12,protein_coding,WDR83,2,,,,,,,,,HGNC:32672,OTTHUMG00000169356.3,,,,,9031,ENSG00000123154,1480
chr19,HAVANA,gene,12668070,12681834,.,-,.,ENSG00000285589.1,protein_coding,ENSG00000285589,2,readthrough_gene,,,,,,,,,OTTHUMG00000182617.6,,,,,13764,ENSG00000285589,5025
chr19,HAVANA,gene,12668072,12669415,.,-,.,ENSG00000105583.11,protein_coding,WDR83OS,2,overlapping_locus,,,,,,,,HGNC:30203,OTTHUMG00000193390.5,,,,,1343,ENSG00000105583,627
chr19,HAVANA,gene,12670078,12671023,.,-,.,ENSG00000285583.1,lncRNA,ENSG00000285583,2,,,,,,,,,,OTTHUMG00000193421.1,,,,,945,ENSG00000285583,567
chr19,HAVANA,gene,12675716,12681880,.,-,.,ENSG00000095059.17,protein_coding,DHPS,2,overlapping_locus,,,,,,,,HGNC:2869,OTTHUMG00000182618.3,,,,,6164,ENSG00000095059,1345
chr19,HAVANA,gene,12681467,12684243,.,+,.,ENSG00000303522.1,lncRNA,ENSG00000303522,2,,,,,,,,,,,,,,,2776,ENSG00000303522,362
chr19,HAVANA,gene,12682692,12687279,.,-,.,ENSG00000268945.1,lncRNA,ENSG00000268945,2,,,,,,,,,,OTTHUMG00000182619.1,,,,,4587,ENSG00000268945,635
chr19,HAVANA,gene,12687997,12688422,.,+,.,ENSG00000283980.1,protein_coding,GNG14,2,,,,,,,,,HGNC:53439,OTTHUMG00000192021.2,,,,,425,ENSG00000283980,425
chr19,HAVANA,gene,12688052,12696631,.,-,.,ENSG00000132004.13,protein_coding,FBXW9,1,,,,,,,,,HGNC:28136,OTTHUMG00000150152.4,,,,,8579,ENSG00000132004,1727
chr19,HAVANA,gene,12688921,12689238,.,+,.,ENSG00000267791.1,lncRNA,ENSG00000267791,2,,,,,,,,,,OTTHUMG00000180332.1,,,,,317,ENSG00000267791,272
chr19,HAVANA,gene,12699200,12724011,.,-,.,ENSG00000105576.16,protein_coding,TNPO2,2,ncRNA_host,,,,,,,,HGNC:19998,OTTHUMG00000180333.3,,,,,24811,ENSG00000105576,5051
chr19,ENSEMBL,gene,12706448,12706518,.,-,.,ENSG00000209702.1,snoRNA,SNORD41,3,,,,,,,,,HGNC:10179,,,,,,70,ENSG00000209702,70
chr19,HAVANA,gene,12725516,12725886,.,-,.,ENSG00000267004.1,lncRNA,ENSG00000267004,2,,,,,,,,,,OTTHUMG00000180337.1,,,,,370,ENSG00000267004,97
chr19,HAVANA,gene,12730639,12734684,.,-,.,ENSG00000123144.11,protein_coding,TRIR,1,,,,,,,,,HGNC:28424,OTTHUMG00000180347.2,,,,,4045,ENSG00000123144,988
chr19,HAVANA,gene,12737138,12748323,.,+,.,ENSG00000198356.12,protein_coding,GET3,2,,,,,,,,,HGNC:752,OTTHUMG00000180355.2,,,,,11185,ENSG00000198356,1368
chr19,HAVANA,gene,12751701,12758458,.,+,.,ENSG00000039987.7,protein_coding,BEST2,2,,,,,,,,,HGNC:17107,OTTHUMG00000169293.4,,,,,6757,ENSG00000039987,2183
chr19,HAVANA,gene,12763002,12872740,.,-,.,ENSG00000095066.12,protein_coding,HOOK2,2,overlapping_locus,,,,,,,,HGNC:19885,OTTHUMG00000180372.3,,,,,109738,ENSG00000095066,2603
chr19,HAVANA,gene,12784538,12785101,.,-,.,ENSG00000267212.1,lncRNA,ENSG00000267212,2,overlapping_locus,,,,,,,,,OTTHUMG00000180479.1,,,,,563,ENSG00000267212,388
chr19,HAVANA,gene,12784811,12785278,.,+,.,ENSG00000306862.1,lncRNA,ENSG00000306862,2,,,,,,,,,,,,,,,467,ENSG00000306862,467
chr19,ENSEMBL,gene,12787127,12787192,.,+,.,ENSG00000263800.1,miRNA,MIR5684,3,,,,,,,,,HGNC:43544,,,,,,65,ENSG00000263800,65
chr19,HAVANA,gene,12790869,12791272,.,-,.,ENSG00000295169.1,lncRNA,ENSG00000295169,2,overlapping_locus,,,,,,,,,,,,,,403,ENSG00000295169,403
chr19,HAVANA,gene,12791485,12793315,.,+,.,ENSG00000171223.6,protein_coding,JUNB,2,,,,,,,,,HGNC:6205,OTTHUMG00000180373.2,,,,,1830,ENSG00000171223,1830
chr19,HAVANA,gene,12793196,12793572,.,-,.,ENSG00000301129.1,lncRNA,ENSG00000301129,2,,,,,,,,,,,,,,,376,ENSG00000301129,376
chr19,HAVANA,gene,12796819,12801800,.,-,.,ENSG00000167815.12,protein_coding,PRDX2,1,overlapping_locus,,,,,,,,HGNC:9353,OTTHUMG00000134285.4,,,,,4981,ENSG00000167815,1717
chr19,HAVANA,gene,12796822,12801849,.,+,.,ENSG00000267062.1,lncRNA,ENSG00000267062,2,,,,,,,,,,OTTHUMG00000180480.1,,,,,5027,ENSG00000267062,296
chr19,HAVANA,gene,12802030,12813581,.,+,.,ENSG00000284491.3,protein_coding,THSD8,2,overlapping_locus,,,,,,,,HGNC:53785,OTTHUMG00000191900.3,,,,,11551,ENSG00000284491,1251
chr19,HAVANA,gene,12806583,12813640,.,+,.,ENSG00000104889.7,protein_coding,RNASEH2A,2,overlapping_locus,,,,,,,,HGNC:18518,OTTHUMG00000180481.3,,,,,7057,ENSG00000104889,1245
chr19,HAVANA,gene,12825477,12835428,.,-,.,ENSG00000132026.15,protein_coding,RTBDN,1,overlapping_locus,,,,,,,,HGNC:30310,OTTHUMG00000180482.5,,,,,9951,ENSG00000132026,2076
chr19,HAVANA,gene,12825710,12833097,.,+,.,ENSG00000267424.2,lncRNA,ENSG00000267424,2,,,,,,,,,,OTTHUMG00000180485.1,,,,,7387,ENSG00000267424,853
chr19,HAVANA,gene,12833950,12874952,.,+,.,ENSG00000105613.10,protein_coding,MAST1,2,ncRNA_host,,,,,,,,HGNC:19034,OTTHUMG00000180514.4,,,,,41002,ENSG00000105613,4853
chr19,ENSEMBL,gene,12852259,12852327,.,+,.,ENSG00000276181.1,miRNA,MIR6794,3,,,,,,,,,HGNC:50117,,,,,,68,ENSG00000276181,68
chr19,HAVANA,gene,12875208,12881595,.,-,.,ENSG00000105612.10,protein_coding,DNASE2,2,,,,,,,,,HGNC:2960,OTTHUMG00000180535.3,,,,,6387,ENSG00000105612,2711
chr19,HAVANA,gene,12880861,12884088,.,+,.,ENSG00000267735.2,lncRNA,ENSG00000267735,2,,,,,,,,,,OTTHUMG00000180560.1,,,,,3227,ENSG00000267735,691
chr19,HAVANA,gene,12884421,12887201,.,-,.,ENSG00000105610.6,protein_coding,KLF1,2,,,,,,,,,HGNC:6345,OTTHUMG00000180536.4,,,,,2780,ENSG00000105610,1613
chr19,HAVANA,gene,12891127,12915126,.,+,.,ENSG00000105607.14,protein_coding,GCDH,1,overlapping_locus,,,,,,,,HGNC:4189,OTTHUMG00000180561.5,,,,,23999,ENSG00000105607,3178
chr19,HAVANA,gene,12894132,12894880,.,+,.,ENSG00000240616.1,processed_pseudogene,RPS6P25,1,overlapping_locus,,,,,,,,HGNC:35948,OTTHUMG00000158022.1,,,,,748,ENSG00000240616,748
chr19,HAVANA,gene,12898785,12919293,.,-,.,ENSG00000161860.8,protein_coding,SYCE2,1,,,,,,,,,HGNC:27411,OTTHUMG00000180562.2,,,,,20508,ENSG00000161860,1248
chr19,ENSEMBL,gene,12920319,12920404,.,+,.,ENSG00000266721.1,miRNA,MIR5695,3,,,,,,,,,HGNC:43548,,,,,,85,ENSG00000266721,85
chr19,HAVANA,gene,12922478,12934037,.,-,.,ENSG00000179115.11,protein_coding,FARSA,2,,,,,,,,,HGNC:3592,OTTHUMG00000180569.4,,,,,11559,ENSG00000179115,2057
chr19,HAVANA,gene,12930521,12933296,.,+,.,ENSG00000266975.1,lncRNA,FARSA-AS1,2,,,,,,,,,HGNC:50479,OTTHUMG00000180573.1,,,,,2775,ENSG00000266975,241
chr19,HAVANA,gene,12933816,12936512,.,+,.,ENSG00000295879.1,lncRNA,ENSG00000295879,2,,,,,,,,,,,,,,,2696,ENSG00000295879,495
chr19,HAVANA,gene,12938577,12944489,.,+,.,ENSG00000179218.15,protein_coding,CALR,2,ncRNA_host,,,,,,,,HGNC:1455,OTTHUMG00000180574.3,,,,,5912,ENSG00000179218,1901
chr19,ENSEMBL,gene,12940483,12940540,.,+,.,ENSG00000274417.1,miRNA,MIR6515,3,,,,,,,,,HGNC:50227,,,,,,57,ENSG00000274417,57
chr19,HAVANA,gene,12944117,12944487,.,-,.,ENSG00000267458.1,lncRNA,ENSG00000267458,2,,,,,,,,,,OTTHUMG00000180575.1,,,,,370,ENSG00000267458,270
chr19,HAVANA,gene,12945854,12953642,.,+,.,ENSG00000179262.10,protein_coding,RAD23A,2,,,,,,,,,HGNC:9812,OTTHUMG00000180723.5,,,,,7788,ENSG00000179262,1871
chr19,HAVANA,gene,12953118,12957223,.,-,.,ENSG00000179271.3,protein_coding,GADD45GIP1,2,,,,,,,,,HGNC:29996,OTTHUMG00000180724.4,,,,,4105,ENSG00000179271,1769
chr19,HAVANA,gene,12965158,12974760,.,+,.,ENSG00000179284.6,protein_coding,DAND5,1,,,,,,,,,HGNC:26780,OTTHUMG00000180725.2,,,,,9602,ENSG00000179284,1781
chr19,HAVANA,gene,12995474,13098796,.,+,.,ENSG00000008441.19,protein_coding,NFIX,1,overlapping_locus,,,,,,,,HGNC:7788,OTTHUMG00000180726.4,,,,,103322,ENSG00000008441,6019
chr19,HAVANA,gene,13013654,13014638,.,-,.,ENSG00000267417.2,lncRNA,ENSG00000267417,2,,,,,,,,,,OTTHUMG00000180727.1,,,,,984,ENSG00000267417,756
chr19,HAVANA,gene,13069791,13071374,.,-,.,ENSG00000267610.2,lncRNA,ENSG00000267610,2,,,,,,,,,,OTTHUMG00000180728.2,,,,,1583,ENSG00000267610,1583
chr19,HAVANA,gene,13081965,13082564,.,+,.,ENSG00000279044.1,TEC,ENSG00000279044,2,overlapping_locus,,,,,,,,,OTTHUMG00000180729.1,,,,,599,ENSG00000279044,599
chr19,HAVANA,gene,13099032,13103161,.,-,.,ENSG00000104903.5,protein_coding,LYL1,1,,,,,,,,,HGNC:6734,OTTHUMG00000180736.3,,,,,4129,ENSG00000104903,1547
chr19,HAVANA,gene,13104268,13105767,.,+,.,ENSG00000304024.1,lncRNA,ENSG00000304024,2,,,,,,,,,,,,,,,1499,ENSG00000304024,570
chr19,HAVANA,gene,13104901,13117567,.,-,.,ENSG00000104907.13,protein_coding,TRMT1,2,,,,,,,,,HGNC:25980,OTTHUMG00000180730.3,,,,,12666,ENSG00000104907,2579
chr19,HAVANA,gene,13116861,13141147,.,+,.,ENSG00000160877.7,protein_coding,NACC1,2,overlapping_locus,,,,,,,,HGNC:20967,OTTHUMG00000180748.5,,,,,24286,ENSG00000160877,4657
chr19,HAVANA,gene,13131570,13132410,.,+,.,ENSG00000266897.1,lncRNA,ENSG00000266897,2,overlapping_locus,,,,,,,,,OTTHUMG00000180749.1,,,,,840,ENSG00000266897,391
chr19,HAVANA,gene,13139616,13141147,.,-,.,ENSG00000267512.1,lncRNA,ENSG00000267512,2,,,,,,,,,,OTTHUMG00000180750.1,,,,,1531,ENSG00000267512,458
chr19,HAVANA,gene,13144057,13150383,.,-,.,ENSG00000104915.15,protein_coding,STX10,2,,,,,,,,,HGNC:11428,OTTHUMG00000180759.3,,,,,6326,ENSG00000104915,1304
chr19,HAVANA,gene,13150410,13156981,.,+,.,ENSG00000160888.8,protein_coding,IER2,2,,,,,,,,,HGNC:28871,OTTHUMG00000180790.2,,,,,6571,ENSG00000160888,5007
chr19,HAVANA,gene,13152251,13152913,.,-,.,ENSG00000287296.1,lncRNA,ENSG00000287296,2,,,,,,,,,,OTTHUMG00000193925.1,,,,,662,ENSG00000287296,662
chr19,HAVANA,gene,13153070,13154193,.,-,.,ENSG00000267598.1,lncRNA,ENSG00000267598,2,,,,,,,,,,OTTHUMG00000180791.1,,,,,1123,ENSG00000267598,756
chr19,HAVANA,gene,13157958,13158788,.,-,.,ENSG00000213253.5,processed_pseudogene,RPL12P42,1,pseudo_consens,,,,,,,,HGNC:36165,OTTHUMG00000158033.1,,,,,830,ENSG00000213253,499
chr19,HAVANA,gene,13160115,13163134,.,-,.,ENSG00000300750.1,lncRNA,ENSG00000300750,2,,,,,,,,,,,,,,,3019,ENSG00000300750,912
chr19,HAVANA,gene,13162869,13218408,.,+,.,ENSG00000300728.1,lncRNA,ENSG00000300728,2,,,,,,,,,,,,,,,55539,ENSG00000300728,1092
chr19,HAVANA,gene,13166768,13168690,.,-,.,ENSG00000300773.1,lncRNA,ENSG00000300773,2,,,,,,,,,,,,,,,1922,ENSG00000300773,864
chr19,HAVANA,gene,13206441,13624489,.,-,.,ENSG00000141837.23,protein_coding,CACNA1A,1,,,,,,,,,HGNC:1388,OTTHUMG00000044590.18,,,,,418048,ENSG00000141837,8823
chr19,HAVANA,gene,13306883,13328412,.,+,.,ENSG00000306107.1,lncRNA,ENSG00000306107,2,,,,,,,,,,,,,,,21529,ENSG00000306107,390
chr19,HAVANA,gene,13409177,13438735,.,+,.,ENSG00000301725.1,lncRNA,ENSG00000301725,2,,,,,,,,,,,,,,,29558,ENSG00000301725,525
chr19,HAVANA,gene,13483614,13486113,.,+,.,ENSG00000305935.1,lncRNA,ENSG00000305935,2,,,,,,,,,,,,,,,2499,ENSG00000305935,563
chr19,HAVANA,gene,13667559,13672734,.,-,.,ENSG00000305920.1,lncRNA,ENSG00000305920,2,,,,,,,,,,,,,,,5175,ENSG00000305920,767
chr19,HAVANA,gene,13731759,13763296,.,+,.,ENSG00000104957.14,protein_coding,YJU2B,2,,,,,,,,,HGNC:28118,OTTHUMG00000180837.7,,,,,31537,ENSG00000104957,1922
chr19,HAVANA,gene,13764521,13774282,.,+,.,ENSG00000037757.14,protein_coding,MRI1,1,overlapping_locus,,,,,,,,HGNC:28469,OTTHUMG00000180867.4,,,,,9761,ENSG00000037757,3178
chr19,HAVANA,gene,13772117,13774118,.,-,.,ENSG00000267633.1,lncRNA,ENSG00000267633,2,,,,,,,,,,OTTHUMG00000180913.1,,,,,2001,ENSG00000267633,565
chr19,HAVANA,gene,13774455,13778773,.,+,.,ENSG00000104979.9,protein_coding,C19orf53,1,overlapping_locus,,,,,,,,HGNC:24991,OTTHUMG00000180914.2,,,,,4318,ENSG00000104979,897
chr19,HAVANA,gene,13795442,13832254,.,+,.,ENSG00000132003.10,protein_coding,ZSWIM4,2,,,,,,,,,HGNC:25704,OTTHUMG00000181752.2,,,,,36812,ENSG00000132003,4731
chr19,HAVANA,gene,13796573,13796933,.,-,.,ENSG00000267582.1,lncRNA,ENSG00000267582,2,,,,,,,,,,OTTHUMG00000181753.1,,,,,360,ENSG00000267582,360
chr19,ENSEMBL,gene,13815061,13815319,.,-,.,ENSG00000266770.2,misc_RNA,RN7SL619P,3,,,,,,,,,HGNC:46635,,,,,,258,ENSG00000266770,258
chr19,HAVANA,gene,13823879,13842928,.,-,.,ENSG00000267519.7,lncRNA,MIR23AHG,2,ncRNA_host,,,,,,,,HGNC:27620,OTTHUMG00000181848.2,,,,,19049,ENSG00000267519,19049
chr19,HAVANA,gene,13834511,13836446,.,+,.,ENSG00000302686.1,lncRNA,ENSG00000302686,2,,,,,,,,,,,,,,,1935,ENSG00000302686,1341
chr19,ENSEMBL,gene,13836286,13836359,.,-,.,ENSG00000284387.1,miRNA,MIR24-2,3,,,,,,,,,HGNC:31608,,,,,,73,ENSG00000284387,73
chr19,ENSEMBL,gene,13836439,13836517,.,-,.,ENSG00000207808.1,miRNA,MIR27A,3,,,,,,,,,HGNC:31613,,,,,,78,ENSG00000207808,78
chr19,ENSEMBL,gene,13836586,13836659,.,-,.,ENSG00000207980.1,miRNA,MIR23A,3,,,,,,,,,HGNC:31605,,,,,,73,ENSG00000207980,73
chr19,HAVANA,gene,13839188,13841282,.,+,.,ENSG00000304130.1,lncRNA,ENSG00000304130,2,,,,,,,,,,,,,,,2094,ENSG00000304130,2094
chr19,HAVANA,gene,13841453,13842237,.,+,.,ENSG00000302726.1,lncRNA,ENSG00000302726,2,,,,,,,,,,,,,,,784,ENSG00000302726,784
chr19,HAVANA,gene,13843045,13845136,.,+,.,ENSG00000308616.1,lncRNA,ENSG00000308616,2,,,,,,,,,,,,,,,2091,ENSG00000308616,2091
chr19,HAVANA,gene,13843733,13844351,.,-,.,ENSG00000308632.1,lncRNA,ENSG00000308632,2,,,,,,,,,,,,,,,618,ENSG00000308632,618
chr19,HAVANA,gene,13846495,13847883,.,-,.,ENSG00000296918.1,lncRNA,ENSG00000296918,2,,,,,,,,,,,,,,,1388,ENSG00000296918,1388
chr19,HAVANA,gene,13846897,13848036,.,+,.,ENSG00000296943.1,lncRNA,ENSG00000296943,2,,,,,,,,,,,,,,,1139,ENSG00000296943,1139
chr19,HAVANA,gene,13861989,13862327,.,-,.,ENSG00000298344.1,lncRNA,ENSG00000298344,2,,,,,,,,,,,,,,,338,ENSG00000298344,338
chr19,HAVANA,gene,13862062,13880757,.,+,.,ENSG00000187556.8,protein_coding,NANOS3,1,ncRNA_host,,,,,,,,HGNC:22048,OTTHUMG00000181850.2,,,,,18695,ENSG00000187556,948
chr19,HAVANA,gene,13874261,13874839,.,-,.,ENSG00000298327.1,lncRNA,ENSG00000298327,2,,,,,,,,,,,,,,,578,ENSG00000298327,269
chr19,ENSEMBL,gene,13874698,13874808,.,+,.,ENSG00000207613.1,miRNA,MIR181C,3,,,,,,,,,HGNC:31552,,,,,,110,ENSG00000207613,110
chr19,ENSEMBL,gene,13874874,13875011,.,+,.,ENSG00000207585.1,miRNA,MIR181D,3,,,,,,,,,HGNC:32089,,,,,,137,ENSG00000207585,137
chr19,HAVANA,gene,13882347,13906452,.,-,.,ENSG00000132016.12,protein_coding,BRME1,1,,,,,,,,,HGNC:28153,OTTHUMG00000181851.2,,,,,24105,ENSG00000132016,2885
