Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,mgi_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,protein_id,ccdsid,ont,length,ENSEMBL_ID,tx_length
chrY,HAVANA,gene,19671504,19672197,.,-,.,ENSMUSG00000104426.2,transcribed_unprocessed_pseudogene,Gm38369,2,MGI:5611597,OTTMUSG00000050346.1,,,,,overlapping_locus,,,,,,,693,ENSMUSG00000104426,693
chrY,HAVANA,gene,19867845,19900105,.,+,.,ENSMUSG00000124648.1,lncRNA,ENSMUSG00000124648,2,,,,,,,overlaps_pseudogene,,,,,,,32260,ENSMUSG00000124648,723
chrY,HAVANA,gene,19869286,19899927,.,+,.,ENSMUSG00000102304.2,transcribed_unprocessed_pseudogene,Gm35843,2,MGI:5595002,OTTMUSG00000050347.1,,,,,overlapping_locus,,,,,,,30641,ENSMUSG00000102304,666
chrY,HAVANA,gene,19954017,19957248,.,+,.,ENSMUSG00000102195.6,lncRNA,Gm38168,2,MGI:5611396,OTTMUSG00000050337.1,,,,,,,,,,,,3231,ENSMUSG00000102195,1493
chrY,HAVANA,gene,19983059,19985421,.,+,.,ENSMUSG00000104506.6,lncRNA,Gm37740,2,MGI:5610968,OTTMUSG00000050338.1,,,,,,,,,,,,2362,ENSMUSG00000104506,621
chrY,ENSEMBL,gene,20134947,20135057,.,+,.,ENSMUSG00002074919.1,miRNA,Gm54350,3,MGI:6845180,,,,,,,,,,,,,110,ENSMUSG00002074919,110
chrY,HAVANA,gene,20430180,20430745,.,-,.,ENSMUSG00000102913.2,unprocessed_pseudogene,Gm37723,2,MGI:5610951,OTTMUSG00000050348.1,,,,,,,,,,,,565,ENSMUSG00000102913,565
chrY,HAVANA,gene,20497511,20499791,.,+,.,ENSMUSG00000103664.6,lncRNA,Gm36261,2,MGI:5595420,OTTMUSG00000050339.1,,,,,,,,,,,,2280,ENSMUSG00000103664,537
chrY,HAVANA,gene,20537097,20537625,.,+,.,ENSMUSG00000103005.2,lncRNA,Gm37898,2,MGI:5611126,OTTMUSG00000050308.1,,,,,,,,,,,,528,ENSMUSG00000103005,174
chrY,HAVANA,gene,20559990,20562355,.,+,.,ENSMUSG00000103752.6,lncRNA,Gm36467,2,MGI:5595626,OTTMUSG00000050340.1,,,,,,,,,,,,2365,ENSMUSG00000103752,622
chrY,HAVANA,gene,20603913,20604441,.,+,.,ENSMUSG00000102551.2,lncRNA,Gm37927,2,MGI:5611155,OTTMUSG00000050309.1,,,,,,,,,,,,528,ENSMUSG00000102551,174
chrY,HAVANA,gene,20694879,20697269,.,-,.,ENSMUSG00000136667.1,lncRNA,ENSMUSG00000136667,2,,,,,,,,,,,,,,2390,ENSMUSG00000136667,279
chrY,HAVANA,gene,20697384,20720771,.,+,.,ENSMUSG00000137106.1,lncRNA,ENSMUSG00000137106,2,,,,,,,overlaps_pseudogene,,,,,,,23387,ENSMUSG00000137106,507
chrY,HAVANA,gene,20698838,20729217,.,+,.,ENSMUSG00000102255.2,transcribed_unprocessed_pseudogene,Gm36891,2,MGI:5596050,OTTMUSG00000050224.1,,,,,overlapping_locus,,,,,,,30379,ENSMUSG00000102255,655
chrY,HAVANA,gene,20759356,20759803,.,+,.,ENSMUSG00000103365.2,lncRNA,Gm36929,2,MGI:5610157,OTTMUSG00000050178.1,,,,,,,,,,,,447,ENSMUSG00000103365,166
chrY,HAVANA,gene,20791344,20794578,.,+,.,ENSMUSG00000103829.6,lncRNA,Gm38174,2,MGI:5611402,OTTMUSG00000050179.1,,,,,,,,,,,,3234,ENSMUSG00000103829,1494
chrY,HAVANA,gene,20967476,20993657,.,-,.,ENSMUSG00000102668.3,protein_coding,Gm29866,2,MGI:5589025,OTTMUSG00000050180.1,,,,,,,,,,,,26181,ENSMUSG00000102668,923
chrY,HAVANA,gene,21052481,21055721,.,-,.,ENSMUSG00000104131.6,lncRNA,Gm36950,2,MGI:5610178,OTTMUSG00000050181.1,,,,,,,,,,,,3240,ENSMUSG00000104131,1499
chrY,HAVANA,gene,21095304,21097726,.,+,.,ENSMUSG00000139809.1,lncRNA,ENSMUSG00000139809,2,,,,,,,overlaps_pseudogene,,,,,,,2422,ENSMUSG00000139809,1309
chrY,HAVANA,gene,21096897,21097593,.,+,.,ENSMUSG00000103023.2,transcribed_unprocessed_pseudogene,Gm20910,2,MGI:5434266,OTTMUSG00000050182.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000103023,696
chrY,HAVANA,gene,21133837,21134452,.,+,.,ENSMUSG00000103689.2,unprocessed_pseudogene,Gm30598,2,MGI:5589757,OTTMUSG00000050183.1,,,,,,,,,,,,615,ENSMUSG00000103689,615
chrY,HAVANA,gene,21164569,21166905,.,+,.,ENSMUSG00000094294.3,protein_coding,Gm20909,2,MGI:5434265,OTTMUSG00000042963.1,,,,,,,,,,,,2336,ENSMUSG00000094294,1223
chrY,HAVANA,gene,21241574,21243910,.,+,.,ENSMUSG00000093848.3,protein_coding,Gm20865,2,MGI:5434221,OTTMUSG00000042962.1,,,,,,,,,,,,2336,ENSMUSG00000093848,1225
chrY,HAVANA,gene,21346235,21349473,.,-,.,ENSMUSG00000102429.6,lncRNA,Gm37462,2,MGI:5610690,OTTMUSG00000050184.1,,,,,,,,,,,,3238,ENSMUSG00000102429,1498
chrY,HAVANA,gene,21389971,21390286,.,+,.,ENSMUSG00000102849.2,unprocessed_pseudogene,Gm37658,2,MGI:5610886,OTTMUSG00000050185.1,,,,,,,,,,,,315,ENSMUSG00000102849,315
chrY,HAVANA,gene,21426543,21427239,.,+,.,ENSMUSG00000102513.2,unprocessed_pseudogene,Gm32347,2,MGI:5591506,OTTMUSG00000050186.1,,,,,,,,,,,,696,ENSMUSG00000102513,696
chrY,HAVANA,gene,21487903,21512364,.,-,.,ENSMUSG00000102966.2,unprocessed_pseudogene,Gm31123,2,MGI:5590282,OTTMUSG00000050191.1,,,,,,,,,,,,24461,ENSMUSG00000102966,666
chrY,HAVANA,gene,21513894,21516121,.,+,.,ENSMUSG00000143392.1,lncRNA,ENSMUSG00000143392,2,,,,,,,,,,,,,,2227,ENSMUSG00000143392,401
chrY,HAVANA,gene,21572630,21575870,.,-,.,ENSMUSG00000104425.6,lncRNA,Gm38370,2,MGI:5611598,OTTMUSG00000050192.1,,,,,,,,,,,,3240,ENSMUSG00000104425,1499
chrY,HAVANA,gene,21610495,21613843,.,+,.,ENSMUSG00000102146.2,lncRNA,Gm38054,2,MGI:5611282,OTTMUSG00000050193.1,,,,,,,,,,,,3348,ENSMUSG00000102146,2167
chrY,HAVANA,gene,21617942,21618537,.,+,.,ENSMUSG00000140649.1,lncRNA,ENSMUSG00000140649,2,,,,,,,,,,,,,,595,ENSMUSG00000140649,371
chrY,HAVANA,gene,21619725,21620421,.,+,.,ENSMUSG00000102159.2,unprocessed_pseudogene,Gm37476,2,MGI:5610704,OTTMUSG00000050194.1,,,,,,,,,,,,696,ENSMUSG00000102159,696
chrY,HAVANA,gene,21656865,21657480,.,+,.,ENSMUSG00000102506.2,unprocessed_pseudogene,Gm37369,2,MGI:5610597,OTTMUSG00000050195.1,,,,,,,,,,,,615,ENSMUSG00000102506,615
chrY,HAVANA,gene,21686202,21686922,.,+,.,ENSMUSG00000102826.2,unprocessed_pseudogene,Gm38181,2,MGI:5611409,OTTMUSG00000050196.1,,,,,,,,,,,,720,ENSMUSG00000102826,720
chrY,HAVANA,gene,21765504,21767866,.,+,.,ENSMUSG00000138102.1,lncRNA,ENSMUSG00000138102,2,,,,,,,overlaps_pseudogene,,,,,,,2362,ENSMUSG00000138102,1226
chrY,HAVANA,gene,21767042,21767735,.,+,.,ENSMUSG00000102230.2,transcribed_unprocessed_pseudogene,Gm31335,2,MGI:5590494,OTTMUSG00000050126.1,,,,,overlapping_locus,,,,,,,693,ENSMUSG00000102230,693
chrY,HAVANA,gene,21887038,21890274,.,-,.,ENSMUSG00000104345.6,lncRNA,Gm37690,2,MGI:5610918,OTTMUSG00000050127.1,,,,,,,,,,,,3236,ENSMUSG00000104345,1497
chrY,HAVANA,gene,21959850,21960546,.,+,.,ENSMUSG00000102262.2,unprocessed_pseudogene,Gm38107,2,MGI:5611335,OTTMUSG00000050133.1,,,,,,,,,,,,696,ENSMUSG00000102262,696
chrY,HAVANA,gene,22020643,22046833,.,-,.,ENSMUSG00000103528.3,protein_coding,Gm31571,2,MGI:5590730,OTTMUSG00000050134.1,,,,,,,,,,,,26190,ENSMUSG00000103528,922
chrY,HAVANA,gene,22046971,22049209,.,+,.,ENSMUSG00000142532.1,lncRNA,ENSMUSG00000142532,2,,,,,,,,,,,,,,2238,ENSMUSG00000142532,334
chrY,HAVANA,gene,22105238,22108478,.,-,.,ENSMUSG00000102772.6,lncRNA,Gm32114,2,MGI:5591273,OTTMUSG00000050135.1,,,,,,,,,,,,3240,ENSMUSG00000102772,1499
chrY,HAVANA,gene,22140624,22143968,.,+,.,ENSMUSG00000103425.2,lncRNA,Gm37075,2,MGI:5610303,OTTMUSG00000050136.1,,,,,,,,,,,,3344,ENSMUSG00000103425,2166
chrY,HAVANA,gene,22148283,22148873,.,+,.,ENSMUSG00000140989.1,lncRNA,ENSMUSG00000140989,2,,,,,,,,,,,,,,590,ENSMUSG00000140989,366
chrY,HAVANA,gene,22150058,22150753,.,+,.,ENSMUSG00000102486.2,unprocessed_pseudogene,Gm37921,2,MGI:5611149,OTTMUSG00000050137.1,,,,,,,,,,,,695,ENSMUSG00000102486,695
chrY,HAVANA,gene,22185336,22190072,.,+,.,ENSMUSG00000132208.1,lncRNA,ENSMUSG00000132208,2,,,,,,,,,,,,,,4736,ENSMUSG00000132208,626
chrY,HAVANA,gene,22186948,22187563,.,+,.,ENSMUSG00000103250.2,unprocessed_pseudogene,Gm32180,2,MGI:5591339,OTTMUSG00000050138.1,,,,,,,,,,,,615,ENSMUSG00000103250,615
chrY,HAVANA,gene,22398782,22401578,.,-,.,ENSMUSG00000103077.6,lncRNA,Gm38371,2,MGI:5611599,OTTMUSG00000050103.1,,,,,,,,,,,,2796,ENSMUSG00000103077,1498
chrY,HAVANA,gene,22433507,22436856,.,+,.,ENSMUSG00000103787.2,lncRNA,Gm37657,2,MGI:5610885,OTTMUSG00000050104.1,,,,,,,,,,,,3349,ENSMUSG00000103787,2169
chrY,HAVANA,gene,22440992,22441566,.,+,.,ENSMUSG00000135608.1,lncRNA,ENSMUSG00000135608,2,,,,,,,,,,,,,,574,ENSMUSG00000135608,350
chrY,HAVANA,gene,22442754,22443451,.,+,.,ENSMUSG00000103987.2,unprocessed_pseudogene,Gm37448,2,MGI:5610676,OTTMUSG00000050105.1,,,,,,,,,,,,697,ENSMUSG00000103987,697
chrY,HAVANA,gene,22479603,22480217,.,+,.,ENSMUSG00000103063.2,unprocessed_pseudogene,Gm33163,2,MGI:5592322,OTTMUSG00000050106.1,,,,,,,,,,,,614,ENSMUSG00000103063,614
chrY,HAVANA,gene,22481419,22482723,.,+,.,ENSMUSG00000136641.1,lncRNA,ENSMUSG00000136641,2,,,,,,,,,,,,,,1304,ENSMUSG00000136641,789
chrY,HAVANA,gene,22507781,22510163,.,+,.,ENSMUSG00000127736.1,lncRNA,ENSMUSG00000127736,2,,,,,,,overlaps_pseudogene,,,,,,,2382,ENSMUSG00000127736,1263
chrY,HAVANA,gene,22509339,22510035,.,+,.,ENSMUSG00000102957.2,transcribed_unprocessed_pseudogene,Gm21065,2,MGI:5434420,OTTMUSG00000050107.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102957,696
chrY,HAVANA,gene,22582360,22584711,.,+,.,ENSMUSG00000128553.1,lncRNA,ENSMUSG00000128553,2,,,,,,,overlaps_pseudogene,,,,,,,2351,ENSMUSG00000128553,1123
chrY,HAVANA,gene,22583890,22584586,.,+,.,ENSMUSG00000103269.2,transcribed_unprocessed_pseudogene,Gm36978,2,MGI:5610206,OTTMUSG00000050108.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000103269,696
chrY,HAVANA,gene,22691921,22695159,.,-,.,ENSMUSG00000103954.6,lncRNA,Gm37721,2,MGI:5610949,OTTMUSG00000050109.1,,,,,,,,,,,,3238,ENSMUSG00000103954,1498
chrY,HAVANA,gene,22733052,22733367,.,+,.,ENSMUSG00000103894.2,unprocessed_pseudogene,Gm37129,2,MGI:5610357,OTTMUSG00000050110.1,,,,,,,,,,,,315,ENSMUSG00000103894,315
chrY,HAVANA,gene,22769567,22770263,.,+,.,ENSMUSG00000103795.2,unprocessed_pseudogene,Gm37990,2,MGI:5611218,OTTMUSG00000050111.1,,,,,,,,,,,,696,ENSMUSG00000103795,696
chrY,HAVANA,gene,22830565,22856736,.,-,.,ENSMUSG00000103919.2,protein_coding,Gm21366,2,MGI:5434721,OTTMUSG00000050112.1,,,,,,,,,,,,26171,ENSMUSG00000103919,923
chrY,HAVANA,gene,22915599,22918838,.,-,.,ENSMUSG00000103812.6,lncRNA,Gm33954,2,MGI:5593113,OTTMUSG00000050113.1,,,,,,,,,,,,3239,ENSMUSG00000103812,1500
chrY,HAVANA,gene,22950829,22954179,.,+,.,ENSMUSG00000104259.2,lncRNA,Gm37538,2,MGI:5610766,OTTMUSG00000050114.1,,,,,,,,,,,,3350,ENSMUSG00000104259,2168
chrY,HAVANA,gene,22958474,22961096,.,+,.,ENSMUSG00000141646.1,lncRNA,ENSMUSG00000141646,2,,,,,,,overlaps_pseudogene,,,,,,,2622,ENSMUSG00000141646,1141
chrY,HAVANA,gene,22960266,22960962,.,+,.,ENSMUSG00000102487.2,transcribed_unprocessed_pseudogene,Gm21871,2,MGI:5434035,OTTMUSG00000050115.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102487,696
chrY,HAVANA,gene,22997138,22997753,.,+,.,ENSMUSG00000102847.2,unprocessed_pseudogene,Gm34274,2,MGI:5593433,OTTMUSG00000050116.1,,,,,,,,,,,,615,ENSMUSG00000102847,615
chrY,HAVANA,gene,23008885,23010430,.,-,.,ENSMUSG00000103773.2,lncRNA,Gm34217,2,MGI:5593376,OTTMUSG00000050117.1,,,,,,,,,,,,1545,ENSMUSG00000103773,356
chrY,HAVANA,gene,23025154,23027537,.,+,.,ENSMUSG00000123676.1,lncRNA,Gm21469,2,,,,,,,overlaps_pseudogene,,,,,,,2383,ENSMUSG00000123676,1254
chrY,HAVANA,gene,23026714,23027410,.,+,.,ENSMUSG00000102347.2,transcribed_unprocessed_pseudogene,Gm21469,2,MGI:5434824,OTTMUSG00000050118.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102347,696
chrY,HAVANA,gene,23091797,23094166,.,+,.,ENSMUSG00000134505.1,lncRNA,ENSMUSG00000134505,2,,,,,,,overlaps_pseudogene,,,,,,,2369,ENSMUSG00000134505,1248
chrY,HAVANA,gene,23093344,23094040,.,+,.,ENSMUSG00000104480.2,transcribed_unprocessed_pseudogene,Gm21661,2,MGI:5435016,OTTMUSG00000050119.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000104480,696
chrY,HAVANA,gene,23207697,23210935,.,-,.,ENSMUSG00000104062.6,lncRNA,Gm37952,2,MGI:5611180,OTTMUSG00000050120.1,,,,,,,,,,,,3238,ENSMUSG00000104062,1497
chrY,HAVANA,gene,23233957,23236566,.,+,.,ENSMUSG00000134036.1,lncRNA,ENSMUSG00000134036,2,,,,,,,overlaps_pseudogene,,,,,,,2609,ENSMUSG00000134036,1104
chrY,HAVANA,gene,23235737,23236433,.,+,.,ENSMUSG00000103231.2,transcribed_unprocessed_pseudogene,Gm21907,2,MGI:5434071,OTTMUSG00000050121.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000103231,696
chrY,HAVANA,gene,23272666,23273281,.,+,.,ENSMUSG00000102318.2,unprocessed_pseudogene,Gm37627,2,MGI:5610855,OTTMUSG00000050122.1,,,,,,,,,,,,615,ENSMUSG00000102318,615
chrY,HAVANA,gene,23300676,23303068,.,+,.,ENSMUSG00000141283.1,lncRNA,ENSMUSG00000141283,2,,,,,,,overlaps_pseudogene,,,,,,,2392,ENSMUSG00000141283,1242
chrY,HAVANA,gene,23302246,23302942,.,+,.,ENSMUSG00000103074.2,transcribed_unprocessed_pseudogene,Gm20925,2,MGI:5434281,OTTMUSG00000050123.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000103074,696
chrY,HAVANA,gene,23375439,23377805,.,+,.,ENSMUSG00000128520.1,lncRNA,ENSMUSG00000128520,2,,,,,,,overlaps_pseudogene,,,,,,,2366,ENSMUSG00000128520,1253
chrY,HAVANA,gene,23376983,23377679,.,+,.,ENSMUSG00000102965.2,transcribed_unprocessed_pseudogene,Gm20926,2,MGI:5434282,OTTMUSG00000050124.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102965,696
chrY,HAVANA,gene,23494538,23497772,.,-,.,ENSMUSG00000104289.6,lncRNA,Gm37454,2,MGI:5610682,OTTMUSG00000050046.1,,,,,,,,,,,,3234,ENSMUSG00000104289,1498
chrY,HAVANA,gene,23567216,23567912,.,+,.,ENSMUSG00000102730.2,unprocessed_pseudogene,Gm38138,2,MGI:5611366,OTTMUSG00000050047.1,,,,,,,,,,,,696,ENSMUSG00000102730,696
chrY,HAVANA,gene,23628165,23652722,.,-,.,ENSMUSG00000102529.2,unprocessed_pseudogene,Gm29740,2,MGI:5588899,OTTMUSG00000050048.1,,,,,,,,,,,,24557,ENSMUSG00000102529,655
chrY,HAVANA,gene,23654278,23656483,.,+,.,ENSMUSG00000140918.1,lncRNA,ENSMUSG00000140918,2,,,,,,,,,,,,,,2205,ENSMUSG00000140918,391
chrY,HAVANA,gene,23712978,23716217,.,-,.,ENSMUSG00000103589.6,lncRNA,Gm37840,2,MGI:5611068,OTTMUSG00000050049.1,,,,,,,,,,,,3239,ENSMUSG00000103589,1498
chrY,HAVANA,gene,23748073,23751418,.,+,.,ENSMUSG00000102396.2,lncRNA,Gm37574,2,MGI:5610802,OTTMUSG00000050050.1,,,,,,,,,,,,3345,ENSMUSG00000102396,2166
chrY,HAVANA,gene,23755760,23758333,.,+,.,ENSMUSG00000125374.1,lncRNA,ENSMUSG00000125374,2,,,,,,,overlaps_pseudogene,,,,,,,2573,ENSMUSG00000125374,1097
chrY,HAVANA,gene,23757511,23758207,.,+,.,ENSMUSG00000104247.2,transcribed_unprocessed_pseudogene,Gm21768,2,MGI:5433932,OTTMUSG00000050051.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000104247,696
chrY,HAVANA,gene,23794369,23794984,.,+,.,ENSMUSG00000104255.2,unprocessed_pseudogene,Gm37172,2,MGI:5610400,OTTMUSG00000050052.1,,,,,,,,,,,,615,ENSMUSG00000104255,615
chrY,HAVANA,gene,23806074,23807657,.,-,.,ENSMUSG00000102598.2,lncRNA,Gm35670,2,MGI:5594829,OTTMUSG00000050053.1,,,,,,,,,,,,1583,ENSMUSG00000102598,397
chrY,HAVANA,gene,23822366,23824731,.,+,.,ENSMUSG00000141672.1,lncRNA,ENSMUSG00000141672,2,,,,,,,overlaps_pseudogene,,,,,,,2365,ENSMUSG00000141672,1244
chrY,HAVANA,gene,23823907,23824603,.,+,.,ENSMUSG00000102402.2,transcribed_unprocessed_pseudogene,Gm20840,2,MGI:5434196,OTTMUSG00000050054.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102402,696
chrY,HAVANA,gene,23897171,23899509,.,+,.,ENSMUSG00000143362.1,lncRNA,ENSMUSG00000143362,2,,,,,,,overlaps_pseudogene,,,,,,,2338,ENSMUSG00000143362,1219
chrY,HAVANA,gene,23898687,23899383,.,+,.,ENSMUSG00000104228.2,transcribed_unprocessed_pseudogene,Gm35955,2,MGI:5595114,OTTMUSG00000050055.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000104228,696
chrY,HAVANA,gene,24006472,24009710,.,-,.,ENSMUSG00000103029.6,lncRNA,Gm37687,2,MGI:5610915,OTTMUSG00000050056.1,,,,,,,,,,,,3238,ENSMUSG00000103029,1498
chrY,HAVANA,gene,24041733,24045076,.,+,.,ENSMUSG00000102239.2,lncRNA,Gm38296,2,MGI:5611524,OTTMUSG00000050057.1,,,,,,,,,,,,3343,ENSMUSG00000102239,2167
chrY,HAVANA,gene,24046481,24046796,.,+,.,ENSMUSG00000103153.2,processed_pseudogene,Gm38290,2,MGI:5611518,OTTMUSG00000050058.1,,,,,,,,,,,,315,ENSMUSG00000103153,315
chrY,HAVANA,gene,24083034,24083730,.,+,.,ENSMUSG00000103086.2,unprocessed_pseudogene,Gm38121,2,MGI:5611349,OTTMUSG00000050059.1,,,,,,,,,,,,696,ENSMUSG00000103086,696
chrY,HAVANA,gene,24144061,24168566,.,-,.,ENSMUSG00000103327.2,unprocessed_pseudogene,Gm36047,2,MGI:5595206,OTTMUSG00000050060.1,,,,,,,,,,,,24505,ENSMUSG00000103327,657
chrY,HAVANA,gene,24228852,24232087,.,-,.,ENSMUSG00000104500.6,lncRNA,Gm36345,2,MGI:5595504,OTTMUSG00000050061.1,,,,,,,,,,,,3235,ENSMUSG00000104500,1495
chrY,HAVANA,gene,24261580,24264930,.,+,.,ENSMUSG00000103236.2,lncRNA,Gm37157,2,MGI:5610385,OTTMUSG00000050062.1,,,,,,,,,,,,3350,ENSMUSG00000103236,2168
chrY,HAVANA,gene,24270792,24271487,.,+,.,ENSMUSG00000102911.2,unprocessed_pseudogene,Gm38017,2,MGI:5611245,OTTMUSG00000050063.1,,,,,,,,,,,,695,ENSMUSG00000102911,695
chrY,HAVANA,gene,24307647,24308262,.,+,.,ENSMUSG00000103008.2,unprocessed_pseudogene,Gm36468,2,MGI:5595627,OTTMUSG00000050064.1,,,,,,,,,,,,615,ENSMUSG00000103008,615
chrY,HAVANA,gene,24337161,24337857,.,+,.,ENSMUSG00000103058.2,unprocessed_pseudogene,Gm21845,2,MGI:5434009,OTTMUSG00000050065.1,,,,,,,,,,,,696,ENSMUSG00000103058,696
chrY,HAVANA,gene,24410401,24412744,.,+,.,ENSMUSG00000093868.3,protein_coding,Gm20809,2,MGI:5434165,OTTMUSG00000049727.1,,,,,retrogene,,,,,,,2343,ENSMUSG00000093868,1224
chrY,HAVANA,gene,24519675,24522913,.,-,.,ENSMUSG00000102350.6,lncRNA,Gm37434,2,MGI:5610662,OTTMUSG00000050066.1,,,,,,,,,,,,3238,ENSMUSG00000102350,1498
chrY,HAVANA,gene,24559615,24559930,.,+,.,ENSMUSG00000102993.2,unprocessed_pseudogene,Gm37765,2,MGI:5610993,OTTMUSG00000050067.1,,,,,,,,,,,,315,ENSMUSG00000102993,315
chrY,HAVANA,gene,24596196,24596892,.,+,.,ENSMUSG00000103311.2,unprocessed_pseudogene,Gm38229,2,MGI:5611457,OTTMUSG00000050068.1,,,,,,,,,,,,696,ENSMUSG00000103311,696
chrY,HAVANA,gene,24657207,24681712,.,-,.,ENSMUSG00000104070.2,unprocessed_pseudogene,Gm36866,2,MGI:5596025,OTTMUSG00000050069.1,,,,,,,,,,,,24505,ENSMUSG00000104070,657
chrY,HAVANA,gene,24741962,24745198,.,-,.,ENSMUSG00000103615.6,lncRNA,Gm30045,2,MGI:5589204,OTTMUSG00000050070.1,,,,,,,,,,,,3236,ENSMUSG00000103615,1495
chrY,HAVANA,gene,24750505,24751588,.,-,.,ENSMUSG00000094911.2,unprocessed_pseudogene,Gm21921,2,MGI:5434085,,,,,,,,,,,,,1083,ENSMUSG00000094911,1083
chrY,HAVANA,gene,24774735,24778084,.,+,.,ENSMUSG00000104431.2,lncRNA,Gm37112,2,MGI:5610340,OTTMUSG00000050071.1,,,,,,,,,,,,3349,ENSMUSG00000104431,2168
chrY,HAVANA,gene,24783940,24784635,.,+,.,ENSMUSG00000103758.2,unprocessed_pseudogene,Gm37287,2,MGI:5610515,OTTMUSG00000050072.1,,,,,,,,,,,,695,ENSMUSG00000103758,695
chrY,HAVANA,gene,24820775,24821390,.,+,.,ENSMUSG00000104146.2,unprocessed_pseudogene,Gm30175,2,MGI:5589334,OTTMUSG00000050073.1,,,,,,,,,,,,615,ENSMUSG00000104146,615
chrY,HAVANA,gene,24850269,24850965,.,+,.,ENSMUSG00000102507.2,unprocessed_pseudogene,Gm21350,2,MGI:5434705,OTTMUSG00000050074.1,,,,,,,,,,,,696,ENSMUSG00000102507,696
chrY,HAVANA,gene,24923400,24925772,.,+,.,ENSMUSG00000134814.1,lncRNA,ENSMUSG00000134814,2,,,,,,,overlaps_pseudogene,,,,,,,2372,ENSMUSG00000134814,1225
chrY,HAVANA,gene,24924950,24925646,.,+,.,ENSMUSG00000102358.2,transcribed_unprocessed_pseudogene,Gm21412,2,MGI:5434767,OTTMUSG00000049993.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000102358,696
chrY,HAVANA,gene,25032685,25035923,.,-,.,ENSMUSG00000103977.6,lncRNA,Gm37071,2,MGI:5610299,OTTMUSG00000049994.1,,,,,,,,,,,,3238,ENSMUSG00000103977,1498
chrY,HAVANA,gene,25067925,25071266,.,+,.,ENSMUSG00000102643.2,lncRNA,Gm37547,2,MGI:5610775,OTTMUSG00000049995.1,,,,,,,,,,,,3341,ENSMUSG00000102643,2165
chrY,HAVANA,gene,25072671,25072986,.,+,.,ENSMUSG00000103064.2,processed_pseudogene,Gm36968,2,MGI:5610196,OTTMUSG00000049996.1,,,,,,,,,,,,315,ENSMUSG00000103064,315
chrY,HAVANA,gene,25109220,25109916,.,+,.,ENSMUSG00000102842.2,unprocessed_pseudogene,Gm38035,2,MGI:5611263,OTTMUSG00000049997.1,,,,,,,,,,,,696,ENSMUSG00000102842,696
chrY,HAVANA,gene,25170276,25194807,.,-,.,ENSMUSG00000103714.2,unprocessed_pseudogene,Gm20857,2,MGI:5434213,OTTMUSG00000049998.1,,,,,,,,,,,,24531,ENSMUSG00000103714,657
chrY,HAVANA,gene,25255091,25258327,.,-,.,ENSMUSG00000103660.6,lncRNA,Gm30705,2,MGI:5589864,OTTMUSG00000049999.1,,,,,,,,,,,,3236,ENSMUSG00000103660,1495
chrY,HAVANA,gene,25263622,25264705,.,-,.,ENSMUSG00000094939.2,unprocessed_pseudogene,Gm21773,2,MGI:5433937,,,,,,,,,,,,,1083,ENSMUSG00000094939,1083
chrY,HAVANA,gene,25287847,25291196,.,+,.,ENSMUSG00000103982.2,lncRNA,Gm37451,2,MGI:5610679,OTTMUSG00000050000.1,,,,,,,,,,,,3349,ENSMUSG00000103982,2167
chrY,HAVANA,gene,25297054,25297749,.,+,.,ENSMUSG00000102328.2,unprocessed_pseudogene,Gm37793,2,MGI:5611021,OTTMUSG00000050001.1,,,,,,,,,,,,695,ENSMUSG00000102328,695
chrY,HAVANA,gene,25333881,25334496,.,+,.,ENSMUSG00000103487.2,unprocessed_pseudogene,Gm30858,2,MGI:5590017,OTTMUSG00000050002.1,,,,,,,,,,,,615,ENSMUSG00000103487,615
chrY,HAVANA,gene,25361890,25364228,.,+,.,ENSMUSG00000124400.1,lncRNA,ENSMUSG00000124400,2,,,,,,,overlaps_pseudogene,,,,,,,2338,ENSMUSG00000124400,1231
chrY,HAVANA,gene,25363405,25364101,.,+,.,ENSMUSG00000103639.2,transcribed_unprocessed_pseudogene,Gm21791,2,MGI:5433955,OTTMUSG00000050003.1,,,,,overlapping_locus,,,,,,,696,ENSMUSG00000103639,696
chrY,HAVANA,gene,25436510,25438867,.,+,.,ENSMUSG00000125203.1,lncRNA,ENSMUSG00000125203,2,,,,,,,overlaps_pseudogene,,,,,,,2357,ENSMUSG00000125203,1228
